ds,volume,vix,interest_rate,cpi,y,cap,prophet_forecast,residual,lgb_correction,final_forecast
2015-08-12,41889000.0,13.609999656677246,0.13,238.034,4528.19,26515.992,4844.537457067505,-316.3474570675053,-316.3481495517283,4528.189307515777
2015-08-13,22510500.0,13.489999771118164,0.13,238.034,4519.32,26515.992,4839.046080942571,-319.72608094257157,-319.72684410454656,4519.319236838025
2015-08-14,17924900.0,12.829999923706055,0.13,238.034,4530.74,26515.992,4861.216366720729,-330.47636672072895,-328.6729097285936,4532.543456992135
2015-08-15,17924900.0,12.829999923706055,0.13,238.034,4533.07,26515.992,4857.533941586677,-324.4639415866777,-328.6729097285936,4528.861031858084
2015-08-16,17924900.0,12.829999923706055,0.13,238.034,4533.07,26515.992,4864.148052848712,-331.0780528487121,-328.6729097285936,4535.475143120118
2015-08-17,21224900.0,13.020000457763672,0.13,238.034,4566.37,26515.992,4907.265086296129,-340.8950862961292,-340.9059221437344,4566.359164152394
2015-08-18,13984400.0,13.789999961853027,0.13,238.034,4542.07,26515.992,4869.292825264011,-327.2228252640116,-327.2205195822731,4542.072305681738
2015-08-19,42511400.0,15.25,0.13,238.034,4510.9,26515.992,4820.9035690922265,-310.0035690922268,-310.002031885118,4510.901537207108
2015-08-20,57747300.0,19.139999389648438,0.13,238.034,4385.13,26515.992,4627.432422075838,-242.30242207583797,-242.30228562024254,4385.130136455596
2015-08-21,97763400.0,28.030000686645508,0.13,238.034,4197.27,26515.992,4154.415500446488,42.85449955351214,203.43420848312397,4357.8497089296125
2015-08-22,97763400.0,28.030000686645508,0.13,238.034,4440.348,26515.992,4152.936888190304,287.4111118096962,203.43420848312397,4356.371096673428
2015-08-23,97763400.0,28.030000686645508,0.13,238.034,4440.348,26515.992,4160.3167952062595,280.03120479374047,203.43420848312397,4363.751003689384
2015-08-24,150829900.0,40.7400016784668,0.13,238.034,4038.6,26515.992,3539.722771846577,498.87722815342295,498.88288238416715,4038.605654230744
2015-08-25,75088300.0,36.02000045776367,0.13,238.034,4016.32,26515.992,3741.201437722428,275.118562277572,275.1212566750956,4016.3226943975237
2015-08-26,104103800.0,30.31999969482422,0.13,238.034,4219.6,26515.992,4098.513748134369,121.08625186563131,121.08872256314086,4219.6024706975095
2015-08-27,69377700.0,26.100000381469727,0.13,238.034,4324.82,26515.992,4310.558928733307,14.261071266692852,14.260780331353825,4324.819709064661
2015-08-28,49919600.0,26.049999237060547,0.13,238.034,4329.12,26515.992,4279.040795152511,50.079204847488654,-38.46729941224743,4240.573495740264
2015-08-29,49919600.0,26.049999237060547,0.13,238.034,4185.692,26515.992,4269.425685298649,-83.7336852986491,-38.46729941224743,4230.958385886402
2015-08-30,49919600.0,26.049999237060547,0.13,238.034,4185.692,26515.992,4267.438615473563,-81.746615473563,-38.46729941224743,4228.9713160613155
2015-08-31,39549400.0,28.43000030517578,0.13,238.034,4274.58,26515.992,4159.923521387975,114.65647861202524,114.65799492929459,4274.581516317269
2015-09-01,73155500.0,31.399999618530273,0.14,237.498,4142.63,26515.992,3999.459824532981,143.1701754670189,143.17243825267968,4142.632262785661
2015-09-02,43963600.0,26.09000015258789,0.14,237.498,4256.23,26515.992,4261.353813786003,-5.123813786003666,-5.121080702099002,4256.232733083904
2015-09-03,45131800.0,25.610000610351562,0.14,237.498,4234.65,26515.992,4284.864477501839,-50.21447750183961,-50.21432811194152,4234.650149389898
2015-09-04,49379600.0,27.799999237060547,0.14,237.498,4184.72,26515.992,4137.433358845758,47.286641154241806,81.65537674618996,4219.0887355919485
2015-09-05,49379600.0,27.799999237060547,0.14,237.498,4218.562,26515.992,4114.941639482906,103.62036051709401,81.65537674618996,4196.597016229096
2015-09-06,49379600.0,27.799999237060547,0.14,237.498,4218.562,26515.992,4100.262598285622,118.29940171437829,81.65537674618996,4181.917975031812
2015-09-07,49379600.0,27.799999237060547,0.14,237.498,4184.72,26515.992,4127.304784767936,57.41521523206393,81.65537674618996,4208.960161514126
2015-09-08,37343500.0,24.899999618530273,0.14,237.498,4303.53,26515.992,4268.666185661933,34.86381433806673,34.86331016098955,4303.529495822922
2015-09-09,47146700.0,26.229999542236328,0.14,237.498,4253.45,26515.992,4181.357902789714,72.09209721028583,72.09100830190782,4253.448911091622
2015-09-10,47686700.0,24.3700008392334,0.14,237.498,4296.3,26515.992,4273.243938575565,23.05606142443503,23.056013859689394,4296.299952435254
2015-09-11,29106100.0,23.200000762939453,0.14,237.498,4323.23,26515.992,4285.183533092682,38.04646690731715,30.751127247630045,4315.934660340313
2015-09-12,29106100.0,23.200000762939453,0.14,237.498,4272.245999999999,26515.992,4255.405624539868,16.840375460131327,30.751127247630045,4286.156751787498
2015-09-13,29106100.0,23.200000762939453,0.14,237.498,4272.245999999999,26515.992,4234.877007304811,37.36899269518835,30.751127247630045,4265.628134552441
2015-09-14,19718800.0,24.25,0.14,237.498,4308.76,26515.992,4187.756269648631,121.00373035136909,121.00496860927028,4308.761238257902
2015-09-15,30020200.0,22.540000915527344,0.14,237.498,4360.28,26515.992,4281.815540764094,78.46445923590545,78.46219119559944,4360.2777319596935
2015-09-16,31329100.0,21.350000381469727,0.14,237.498,4383.67,26515.992,4328.366620235705,55.30337976429473,55.30359886252745,4383.670219098232
2015-09-17,56139800.0,21.139999389648438,0.14,237.498,4384.96,26515.992,4351.855635311115,33.10436468888474,33.104062490254066,4384.95969780137
2015-09-18,48384000.0,22.280000686645508,0.14,237.498,4323.86,26515.992,4245.108724652802,78.7512753471974,120.60438817811107,4365.713112830913
2015-09-19,48384000.0,22.280000686645508,0.14,237.498,4352.306,26515.992,4218.688091029298,133.61790897070114,120.60438817811107,4339.292479207409
2015-09-20,48384000.0,22.280000686645508,0.14,237.498,4352.306,26515.992,4202.85846113518,149.44753886481976,120.60438817811107,4323.4628493132905
2015-09-21,35772600.0,20.139999389648438,0.14,237.498,4336.13,26515.992,4340.492695304938,-4.362695304937915,-4.363214171451068,4336.129481133487
2015-09-22,47359700.0,22.440000534057617,0.14,237.498,4274.1,26515.992,4213.807414252429,60.29258574757114,60.29138344118273,4274.098797693612
2015-09-23,21775100.0,22.1299991607666,0.14,237.498,4273.53,26515.992,4189.737779028323,83.79222097167712,83.79574141069662,4273.533520439019
2015-09-24,38284300.0,23.469999313354492,0.14,237.498,4261.1,26515.992,4124.557126652024,136.54287334797664,136.54299868717348,4261.100125339197
2015-09-25,44700000.0,23.6200008392334,0.14,237.498,4224.74,26515.992,4098.343925681462,126.39607431853801,172.58414771006645,4270.928073391528
2015-09-26,44700000.0,23.6200008392334,0.14,237.498,4273.92,26515.992,4081.3648316681556,192.55516833184447,172.58414771006645,4253.948979378222
2015-09-27,44700000.0,23.6200008392334,0.14,237.498,4273.92,26515.992,4075.1159446448382,198.80405535516184,172.58414771006645,4247.700092354905
2015-09-28,44077500.0,27.6299991607666,0.14,237.498,4103.47,26515.992,3878.465799526802,225.00420047319813,225.00398870633418,4103.469788233137
2015-09-29,49315500.0,26.829999923706055,0.14,237.498,4083.37,26515.992,3926.4254997889952,156.94450021100465,156.94468660625412,4083.370186395249
2015-09-30,41411400.0,24.5,0.14,237.498,4181.06,26515.992,4040.130868071423,140.9291319285776,140.92803900911397,4181.058907080537
2015-10-01,39339100.0,22.549999237060547,0.12,237.733,4192.96,26515.992,4157.177084139318,35.782915860681896,35.78195642733096,4192.9590405666495
2015-10-02,59370900.0,20.940000534057617,0.12,237.733,4267.45,26515.992,4248.4145946864155,19.035405313584306,-36.98642528019386,4211.428169406222
2015-10-03,59370900.0,20.940000534057617,0.12,237.733,4165.662,26515.992,4233.286183218259,-67.62418321825862,-36.98642528019386,4196.299757938065
2015-10-04,59370900.0,20.940000534057617,0.12,237.733,4165.662,26515.992,4228.033740403508,-62.37174040350783,-36.98642528019386,4191.047315123315
2015-10-05,32853500.0,19.540000915527344,0.12,237.733,4331.43,26515.992,4318.422230884506,13.007769115494739,13.012290782427323,4331.434521666933
2015-10-06,33051500.0,19.399999618530273,0.12,237.733,4306.7,26515.992,4327.621431466062,-20.92143146606213,-20.926936597913944,4306.694494868148
2015-10-07,37389300.0,18.399999618530273,0.12,237.733,4333.46,26515.992,4381.484596728042,-48.024596728041615,-48.019032167314165,4333.465564560727
2015-10-08,50188900.0,17.420000076293945,0.12,237.733,4350.15,26515.992,4450.595301950765,-100.4453019507655,-100.44607327455216,4350.149228676213
2015-10-09,23916200.0,17.079999923706055,0.12,237.733,4370.01,26515.992,4422.1819071458785,-52.17190714587832,-61.87633492323146,4360.305572222647
2015-10-10,23916200.0,17.079999923706055,0.12,237.733,4338.35,26515.992,4407.729795457704,-69.37979545770395,-61.87633492323146,4345.853460534473
2015-10-11,23916200.0,17.079999923706055,0.12,237.733,4338.35,26515.992,4402.428076303933,-64.0780763039329,-61.87633492323146,4340.551741380702
2015-10-12,16162000.0,16.170000076293945,0.12,237.733,4382.56,26515.992,4483.841774084138,-101.2817740841374,-101.28515710998236,4382.556616974155
2015-10-13,26999600.0,17.670000076293945,0.12,237.733,4352.94,26515.992,4409.338559933379,-56.39855993337915,-56.401988413988775,4352.93657151939
2015-10-14,30902600.0,18.030000686645508,0.12,237.733,4346.92,26515.992,4383.4863131711845,-36.56631317118445,-36.561841872338555,4346.924471298846
2015-10-15,38393800.0,16.049999237060547,0.12,237.733,4418.22,26515.992,4502.322791964168,-84.10279196416741,-84.1038088990694,4418.218983065099
2015-10-16,27091100.0,15.050000190734863,0.12,237.733,4438.62,26515.992,4525.364611935481,-86.74461193548086,-107.27431581138845,4418.090296124093
2015-10-17,27091100.0,15.050000190734863,0.12,237.733,4387.852000000001,26515.992,4508.957389908424,-121.1053899084236,-107.27431581138845,4401.683074097036
2015-10-18,27091100.0,15.050000190734863,0.12,237.733,4387.852000000001,26515.992,4501.823901144957,-113.97190114495606,-107.27431581138845,4394.549585333569
2015-10-19,23776300.0,14.979999542236328,0.12,237.733,4462.07,26515.992,4538.317169928165,-76.24716992816502,-76.24737914818105,4462.069790779984
2015-10-20,23404700.0,15.75,0.12,237.733,4438.18,26515.992,4492.496378109638,-54.3163781096373,-54.31820404553768,4438.1781740641
2015-10-21,30195200.0,16.700000762939453,0.12,237.733,4413.52,26515.992,4435.141588732265,-21.621588732264172,-21.61663208447256,4413.524956647792
2015-10-22,42778700.0,14.449999809265137,0.12,237.733,4503.22,26515.992,4574.413314185827,-71.19331418582715,-71.19808091299913,4503.215233272828
2015-10-23,53170900.0,14.460000038146973,0.12,237.733,4624.09,26515.992,4562.743733493364,61.34626650663631,-16.920710154564585,4545.823023338799
2015-10-24,53170900.0,14.460000038146973,0.12,237.733,4488.215999999999,26515.992,4547.138401565106,-58.922401565106156,-16.920710154564585,4530.217691410541
2015-10-25,53170900.0,14.460000038146973,0.12,237.733,4488.215999999999,26515.992,4541.404675073376,-53.188675073376544,-16.920710154564585,4524.483964918812
2015-10-26,25918000.0,15.289999961853027,0.12,237.733,4630.85,26515.992,4503.358506073745,127.49149392625532,127.49065211990515,4630.8491581936505
2015-10-27,31390500.0,15.430000305175781,0.12,237.733,4639.23,26515.992,4502.219340962656,137.01065903734343,137.01127245542364,4639.23061341808
2015-10-28,42221900.0,14.329999923706055,0.12,237.733,4678.58,26515.992,4569.297219166596,109.2827808334041,109.28697205949486,4678.58419122609
2015-10-29,24913300.0,14.609999656677246,0.12,237.733,4670.76,26515.992,4536.233420282842,134.5265797171578,134.5253743691179,4670.758794651961
2015-10-30,27199200.0,15.069999694824219,0.12,237.733,4648.83,26515.992,4494.305983561559,154.52401643844132,165.70740928682386,4660.013392848383
2015-10-31,27199200.0,15.069999694824219,0.12,237.733,4653.65,26515.992,4482.970349278601,170.6796507213985,165.70740928682386,4648.677758565425
2015-11-01,27199200.0,15.069999694824219,0.12,237.733,4653.65,26515.992,4481.730174931771,171.91982506822842,165.70740928682386,4647.4375842185955
2015-11-02,22176900.0,14.149999618530273,0.12,237.733,4703.91,26515.992,4571.599933271797,132.3100667282024,132.3084162042904,4703.908349476088
2015-11-03,20418400.0,14.539999961853027,0.12,237.733,4719.05,26515.992,4553.239298073431,165.81070192656898,165.80928582132165,4719.0485838947525
2015-11-04,28633000.0,15.510000228881836,0.12,237.733,4717.55,26515.992,4503.89935592834,213.65064407166028,213.64914584539753,4717.548501773737
2015-11-05,25004100.0,15.050000190734863,0.12,237.733,4702.9,26515.992,4531.869752454355,171.03024754564467,171.02878735271923,4702.8985398070745
2015-11-06,29924900.0,14.329999923706055,0.12,237.733,4707.23,26515.992,4564.263042504412,142.96695749558785,149.19615059068568,4713.459193095097
2015-11-07,29924900.0,14.329999923706055,0.12,237.733,4710.128,26515.992,4556.737133596531,153.39086640346886,149.19615059068568,4705.9332841872165
2015-11-08,29924900.0,14.329999923706055,0.12,237.733,4710.128,26515.992,4558.896926551362,151.2310734486373,149.19615059068568,4708.093077142048
2015-11-09,33479800.0,16.520000457763672,0.12,237.733,4655.52,26515.992,4483.043457381654,172.47654261834668,172.48043780106354,4655.523895182718
2015-11-10,35452100.0,15.289999961853027,0.12,237.733,4641.73,26515.992,4563.560988885221,78.16901111477819,78.16979608588345,4641.730784971105
2015-11-11,22748800.0,16.059999465942383,0.12,237.733,4636.94,26515.992,4505.578269644957,131.3617303550427,131.3598537949618,4636.938123439919
2015-11-12,31196900.0,18.3700008392334,0.12,237.733,4588.93,26515.992,4389.319102905461,199.61089709453972,199.6044703957095,4588.92357330117
2015-11-13,52836000.0,20.079999923706055,0.12,237.733,4502.14,26515.992,4301.227480310996,200.9125196890045,273.728185258431,4574.955665569427
2015-11-14,52836000.0,20.079999923706055,0.12,237.733,4605.052000000001,26515.992,4293.955315305049,311.09668469495136,273.728185258431,4567.68350056348
2015-11-15,52836000.0,20.079999923706055,0.12,237.733,4605.052000000001,26515.992,4295.872155245145,309.17984475485537,273.728185258431,4569.600340503576
2015-11-16,33980600.0,18.15999984741211,0.12,237.733,4565.47,26515.992,4430.58901708982,134.88098291018014,134.87903145211027,4565.46804854193
2015-11-17,30579500.0,18.84000015258789,0.12,237.733,4565.82,26515.992,4395.273152762276,170.54684723772334,170.5469933618093,4565.820146124086
2015-11-18,32966500.0,16.850000381469727,0.12,237.733,4653.44,26515.992,4509.374053380643,144.0659466193565,144.06451866102665,4653.438572041669
2015-11-19,26188100.0,16.989999771118164,0.12,237.733,4655.35,26515.992,4499.427968052882,155.92203194711874,155.92279796421744,4655.350766017099
2015-11-20,22727600.0,15.470000267028809,0.12,237.733,4686.36,26515.992,4567.664224641255,118.69577535874487,84.13708303476604,4651.801307676021
2015-11-21,22727600.0,15.470000267028809,0.12,237.733,4625.288,26515.992,4558.450679416705,66.83732058329497,84.13708303476604,4642.587762451471
2015-11-22,22727600.0,15.470000267028809,0.12,237.733,4625.288,26515.992,4558.408076090222,66.87992390977797,84.13708303476604,4642.545159124988
2015-11-23,20696200.0,15.619999885559082,0.12,237.733,4674.79,26515.992,4590.630024509488,84.1599754905119,84.16345131562369,4674.793475825112
2015-11-24,26374400.0,15.930000305175781,0.12,237.733,4669.41,26515.992,4584.201855196247,85.20814480375248,85.21027105933197,4669.412126255579
2015-11-25,14159900.0,15.1899995803833,0.12,237.733,4672.88,26515.992,4609.98704354986,62.892956450140446,60.988456810248984,4670.9755003601085
2015-11-26,14159900.0,15.1899995803833,0.12,237.733,4672.88,26515.992,4613.802048123784,59.0779518762165,60.988456810248984,4674.7905049340325
2015-11-27,8828000.0,15.119999885559082,0.12,237.733,4680.47,26515.992,4596.173205722302,84.29679427769861,86.85640289806129,4683.0296086203625
2015-11-28,8828000.0,15.119999885559082,0.12,237.733,4674.086,26515.992,4586.193009282874,87.89299071712594,86.85640289806129,4673.049412180935
2015-11-29,8828000.0,15.119999885559082,0.12,237.733,4674.086,26515.992,4585.700757227076,88.38524277292436,86.85640289806129,4672.557160125137
2015-11-30,25041600.0,16.1299991607666,0.12,237.733,4664.51,26515.992,4587.807189458821,76.70281054117913,76.70607937134602,4664.513268830167
2015-12-01,28639400.0,14.670000076293945,0.24,237.761,4716.16,26515.992,4688.9838699950205,27.176130004979314,27.178339248826976,4716.162209243847
2015-12-02,22395500.0,15.90999984741211,0.24,237.761,4686.22,26515.992,4608.36298070968,77.85701929031984,77.85533042634248,4686.218311136023
2015-12-03,42754300.0,18.110000610351562,0.24,237.761,4606.75,26515.992,4508.53041440722,98.21958559278028,98.22013254194256,4606.7505469491625
2015-12-04,40037300.0,14.8100004196167,0.24,237.761,4716.12,26515.992,4678.992513748356,37.12748625164386,17.53969454393499,4696.532208292291
2015-12-05,40037300.0,14.8100004196167,0.24,237.761,4677.952,26515.992,4669.958138357024,7.993861642976299,17.53969454393499,4687.497832900959
2015-12-06,40037300.0,14.8100004196167,0.24,237.761,4677.952,26515.992,4670.450981648414,7.501018351586026,17.53969454393499,4687.990676192349
2015-12-07,25892100.0,15.84000015258789,0.24,237.761,4693.62,26515.992,4640.50546719725,53.114532802749636,53.11188977335738,4693.617356970608
2015-12-08,30792600.0,17.600000381469727,0.24,237.761,4694.77,26515.992,4551.428060071327,143.34193992867313,143.3405636765325,4694.76862374786
2015-12-09,48509200.0,19.610000610351562,0.24,237.761,4622.14,26515.992,4452.601708040095,169.5382919599051,169.53847796729931,4622.140186007395
